word	len	pts	n	nCur	fieldRate	myRate	myRateCur	strongRate	topQRate	reachClass	share_freeCur	share_dropTerminalCur	share_cellmateCur	hookStem	cellmateOf	observedHost	family	qCur	gainPerGameCur	gainPerGameAll	dead	everAccepted
SHERIA	6	1400	116	31	0	0	0	0	0	free	0.83871	0	0	SHE		SHE	SHE	0.58552	14.766	13.563	False	False
AMORET	6	1400	86	30	0.005814	0	0	0	0	free	0.86667	0	0	MORE		MORE	MORE	0.60487	14.762	10.817	False	True
MISEAT	6	1400	92	28	0.01087	0	0	0.058824	0	free	0.92857	0	0	MISE		MISE	MISE	0.64772	14.753	12.181	False	True
SERANG	6	1400	110	28	0.0090909	0	0	0.066667	0	free	0.92857	0	0	RANG	ANGERS,RANGES	RANG	RANG	0.64772	14.753	13.965	False	True
RESOD	5	800	280	71	0.019643	0.0035714	0	0	0.02439	free	0.57746	0	0.32394		DORSE,DORES,RODES,DOSER	RES	RES	0.4461	14.723	14.219	False	True
EOSIN	5	800	278	74	0.0035971	0	0	0.040816	0	free	0.58108	0	0.013514	SIN		SIN	SIN	0.42648	14.67	14.187	False	True
TAROT	5	800	264	52	0.073864	0.07197	0.019231	0.051282	0.09589	free	0.86538	0	0	TAR		TAR	TAR	0.62376	14.613	17.553	False	True
SORTA	5	800	399	94	0.058897	0.047619	0.042553	0.092308	0.044248	free	0.5	0	0.085106		ROAST	SORT	SORT	0.37505	14.529	13.677	False	True
AREAL	5	800	273	62	0.0091575	0.003663	0	0.051282	0.013158	free	0.69355	0	0	ARE		REAL	ARE	0.50394	14.524	16.386	False	True
TEAING	6	1400	103	33	0.048544	0.0097087	0.030303	0.13043	0.10345	free	0.81818	0	0.030303	TEA		TEA	TEA	0.57129	14.523	10.908	False	True
ANTAR	5	800	258	57	0.031008	0.011628	0.035088	0.069767	0.064103	free	0.80702	0	0	TAR		ANT	TAR	0.58306	14.519	17.144	False	True
LINEAR	6	1400	143	29	0.073427	0.062937	0.034483	0.21212	0.075	free	0.93103	0	0	LINE		LINE	LINE	0.64942	14.507	16.849	False	True
ALIST	5	800	342	72	0.02193	0	0	0.0625	0.038462	free	0.58333	0	0.055556		TAILS	LIST	LIST	0.43105	14.427	14.415	False	True
RETRO	5	800	344	89	0.023256	0.014535	0.011236	0.075758	0.04	free	0.48315	0	0			RET	RET	0.35722	14.314	13.597	False	True
ENTERA	6	1400	226	51	0.066372	0	0	0.24	0.22642	free	0.4902	0	0.019608			ENTER	ENTER	0.34429	14.284	17.203	False	True
STERNA	6	1400	272	51	0.051471	0	0	0.26984	0.1	free	0.4902	0	0.039216			STERN	STERN	0.34428	14.283	15.753	False	True
HOTEN	5	800	177	49	0.011299	0.011299	0.020408	0.028571	0	free	0.89796	0	0	TEN		TEN	TEN	0.64648	14.26	11.988	False	True
SANTERO	7	1800	101	28	0.079208	0.009901	0	0.15789	0.3125	free	0.71429	0	0	SAN		SANT	SAN	0.48566	14.223	12.603	False	True
ARSINO	6	1400	113	32	0.0044248	0	0	0	0.033333	free	0.78125	0	0	SIN		SIN	SIN	0.54575	14.207	11.115	False	True
REALOS	6	1400	124	31	0.024194	0	0	0.23529	0.060606	free	0.80645	0	0	LOS		REAL	LOS	0.56319	14.203	12.892	False	True
TORTEN	6	1400	112	31	0.017857	0	0	0	0.034483	free	0.80645	0	0	TORTE		TORTE	TORTE	0.56319	14.203	13.423	False	True
RESHOT	6	1400	120	30	0.016667	0.0083333	0	0.086957	0	free	0.83333	0	0	SHO		SHOT	SHO	0.5818	14.198	14.593	False	True
ROSEAL	6	1400	130	28	0.0076923	0	0	0	0	free	0.89286	0	0	ROSE		ROSE	ROSE	0.623	14.19	15.071	False	True
ECARTE	6	1400	103	26	0.014563	0	0	0.071429	0	free	0.96154	0	0	CARTE		CARTE	CARTE	0.67054	14.182	13.414	False	True
MANTES	6	1400	113	26	0.084071	0.044248	0	0.14815	0.16667	free	0.96154	0	0	MAN		ANTES	MAN	0.67054	14.182	13.53	False	True
SANTERA	7	1800	102	22	0.098039	0.019608	0	0.31818	0.4	free	0.90909	0	0	SAN		SANT	SAN	0.61457	14.141	14.024	False	True
ETTIN	5	800	221	52	0	0	0	0	0	free	0.80769	0	0	TIN		TIN	TIN	0.58353	14.105	14.19	False	False
RATAN	5	800	235	49	0.040426	0.012766	0	0.025	0.089286	free	0.85714	0	0	RAT		RAT	RAT	0.61801	14.077	16.552	False	True
ASTIR	5	800	445	89	0.0067416	0.0022472	0	0.010989	0.0074074	free	0.4382	0	0.19101			STIR	STIR	0.33951	14.046	17.94	False	True
DOEST	5	800	232	72	0.021552	0	0	0.075	0.045455	free	0.56944	0	0.027778		DOTES	DOES	DOES	0.41938	14.036	9.9314	False	True
ENTIRE	6	1400	205	50	0.046341	0.004878	0.02	0.1875	0.11111	free	0.52	0	0.02	TIRE		TIRE	TIRE	0.36492	14.029	14.676	False	True
TESLAS	6	1400	123	35	0.077236	0.13821	0.085714	0	0.027778	free	0.82857	0	0.11429	LAS	STALES,STEALS,SLATES	LAS	LAS	0.57843	14.028	9.6882	False	True
DELOS	5	800	182	53	0.027473	0.0054945	0	0.028571	0.033333	free	0.77358	0	0.13208	LOS	LODES,DOLES	LOS	LOS	0.56917	14.023	10.662	False	True
ANTAE	5	800	279	66	0.017921	0	0	0.023256	0.024691	free	0.62121	0	0			ANT	ANT	0.4535	13.913	14.244	False	True
ARERE	5	800	240	59	0.0020833	0	0	0	0	free	0.69492	0	0	ARE		ARE	ARE	0.50489	13.847	11.809	False	True
RETAG	5	800	229	62	0.021834	0.0131	0.016129	0.02439	0.042254	free	0.66129	0	0.20968		GRATE,GATER	RET	RET	0.4964	13.842	12.403	False	True
LITAS	5	800	278	51	0.0071942	0	0	0.02	0.022989	free	0.80392	0	0.039216	LIT	TAILS	LIT	LIT	0.5837	13.838	19.335	False	True
ROTAL	5	800	254	65	0.055118	0.007874	0.015385	0.066667	0.13514	free	0.64615	0	0	ROT		ROT	ROT	0.47089	13.763	12.477	False	True
RANEE	5	800	237	50	0.016878	0.0042194	0	0.10811	0.036364	free	0.82	0	0	RAN		RAN	RAN	0.59211	13.762	14.818	False	True
STELAI	6	1400	213	61	0.0046948	0	0	0	0.016129	free	0.39344	0	0			TEL	TEL	0.27734	13.762	10.534	False	True
RAMET	5	800	199	56	0.052764	0	0	0.16279	0.14	free	0.71429	0	0.14286		MATER,TAMER	RAM	RAM	0.52859	13.76	11.737	False	True
RAMIS	5	800	182	57	0.07967	0.021978	0.017544	0.21875	0.11628	free	0.73684	0	0.035088	MIS		RAM	MIS	0.53663	13.754	9.79	False	True
INSERT	6	1400	264	60	0.047348	0.049242	0	0.11628	0.063492	free	0.4	0	0.25		INTERS,TRINES,NITERS,SINTER	SER	SER	0.28171	13.75	11.743	False	True
ELAIN	5	800	313	83	0.019169	0	0	0.085106	0.057143	free	0.46988	0	0.10843			LAIN	LAIN	0.35571	13.724	12.7	False	True
SOREES	6	1400	99	27	0.070707	0.040404	0.074074	0.1	0.16129	free	1	0	0	REE		SORE	REE	0.69716	13.685	11.81	False	True
UNITER	6	1400	91	30	0.087912	0	0	0.43478	0.18519	free	0.8	0	0	NITER		NITER	NITER	0.55873	13.635	10.006	False	True
MATIER	6	1400	118	28	0.033898	0.0084746	0	0.058824	0.058824	free	0.85714	0	0	MAT		MAT	MAT	0.59828	13.627	14.184	False	True
DESINE	6	1400	137	28	0.054745	0.029197	0	0.064516	0.15152	free	0.85714	0	0	SINE		SINE	SINE	0.59828	13.627	13.206	False	True
RETEAR	6	1400	158	27	0.060127	0.012658	0	0.34483	0.090909	free	0.88889	0	0	TEAR		TEAR	TEAR	0.62025	13.623	19.053	False	True
LITEST	6	1400	117	26	0.008547	0	0	0.047619	0.028571	free	0.92308	0	0	LITES		LITES	LITES	0.64391	13.619	14.515	False	True
RESIST	6	1400	131	26	0.068702	0.022901	0	0.17391	0.060606	free	0.92308	0	0.038462		STIRES	RES	RES	0.64389	13.619	13.532	False	True
STRAD	5	800	285	61	0.061404	0.024561	0.032787	0.14035	0.11111	free	0.70492	0	0.016393			TRAD	TRAD	0.51304	13.618	12.956	False	True
SALAT	5	800	167	46	0.04491	0.005988	0.021739	0.043478	0.076923	free	0.91304	0	0	SAL		SAL	SAL	0.65699	13.584	11.695	False	True
TRESS	5	800	267	68	0.061798	0.029963	0.044118	0.12245	0.027027	free	0.64706	0	0		RESTS	RES	RES	0.47152	13.51	13.397	False	True
TELIA	5	800	344	89	0	0	0	0	0	free	0.4382	0	0			TEL	TEL	0.32589	13.482	10.325	False	False
SEDAN	5	800	290	69	0.017241	0.0034483	0	0.030769	0.024691	free	0.56522	0	0.072464	DAN		DAN	DAN	0.41962	13.459	12.55	False	True
ROSEATE	7	1800	65	21	0.015385	0	0	0.125	0.0625	free	0.90476	0	0	ROSE		ROSE	ROSE	0.61171	13.436	10.399	False	True
RATITES	7	1800	82	20	0.030488	0.012195	0	0.18182	0.125	free	0.95	0	0	TITE		TITE	TITE	0.64164	13.422	13.376	False	True
LORAN	5	800	152	48	0.0098684	0	0	0.05	0	free	0.83333	0	0	LOR		LOR	LOR	0.60141	13.419	10.2	False	True
ARTEL	5	800	397	87	0.096977	0.10327	0.091954	0.18919	0.17094	free	0.56322	0	0.14943		TALER	ART	ART	0.42372	13.417	12.386	False	True
TENSOR	6	1400	171	38	0.040936	0.017544	0.026316	0.14286	0.14286	free	0.65789	0	0.13158	TEN	TONERS,STONER,TRONES,RONTES,NOTERS	TENS	TEN	0.46028	13.415	14.656	False	True
ASHEN	5	800	175	46	0.08	0.011429	0	0.17857	0.18519	free	0.86957	0	0	SHE		SHEN	SHE	0.62668	13.4	11.749	False	True
PETAR	5	800	239	55	0.048117	0.033473	0.018182	0.125	0.10938	free	0.72727	0	0.12727	TAR	PRATE,TRAPE,TAPER,PATER	TAR	TAR	0.53653	13.252	13.84	False	True
SERER	5	800	271	56	0.01845	0.01476	0	0.048387	0.014493	free	0.69643	0	0			SERE	SERE	0.50595	13.171	13.621	False	True
DITAS	5	800	223	54	0.03139	0.022422	0.055556	0.055556	0.067797	free	0.7963	0	0.037037	TAS		DIT	TAS	0.57823	13.12	13.501	False	True
NORSEL	6	1400	110	39	0.0045455	0	0	0	0	free	0.58974	0	0.051282		LONERS	NOR	NOR	0.41317	13.108	7.1714	False	True
SANIES	6	1400	163	32	0.018405	0.006135	0	0.032258	0.027027	free	0.71875	0	0	SAN		SAN	SAN	0.50249	13.081	15.994	False	True
RENIES	6	1400	217	32	0.039171	0	0	0.13889	0.11864	free	0.71875	0	0	REN		REN	REN	0.50249	13.081	19.64	False	True
OSTENT	6	1400	109	30	0	0	0	0	0	free	0.76667	0	0	TENT		STENT	TENT	0.53566	13.072	12.469	False	False
RESTEM	6	1400	119	30	0.0042017	0	0	0.030303	0.03125	free	0.76667	0	0.033333	REST		REST	REST	0.53563	13.072	12.886	False	True
STENOS	6	1400	140	29	0.042857	0.0071429	0	0.15152	0.14706	free	0.7931	0	0.034483	TEN	STONES	TEN	TEN	0.55393	13.068	15.699	False	True
SATEM	5	800	266	68	0.0056391	0	0	0.034483	0.028169	free	0.54412	0	0.19118		TEAMS,STEAM,TAMES,MATES,MEATS	SATE	SATE	0.41338	13.067	11.973	False	True
TAMEIN	6	1400	80	27	0	0	0	0	0	free	0.85185	0	0	TAME		TAME	TAME	0.59462	13.06	8.773	False	False
ERODES	6	1400	122	27	0.057377	0.0081967	0	0.18182	0.11429	free	0.85185	0	0	RODES	DOREES	RODES	RODES	0.59462	13.06	12.149	False	True
DOTIER	6	1400	85	27	0.041176	0.011765	0	0.18182	0.15	free	0.85185	0	0	DOT		DOT	DOT	0.59462	13.06	9.125	False	True
CERATE	6	1400	113	27	0.057522	0	0	0.31818	0.32	free	0.85185	0	0	RATE		RATE	RATE	0.59462	13.06	13.153	False	True
TESTON	6	1400	135	27	0.014815	0	0	0	0.078947	free	0.85185	0	0	TON		TEST	TON	0.59462	13.06	15.348	False	True
HOARED	6	1400	64	27	0.078125	0.015625	0	0.15385	0.15	free	0.85185	0	0	ARE		HOAR	ARE	0.59462	13.06	7.4742	False	True
RETROD	6	1400	85	27	0.017647	0	0	0.14286	0.035714	free	0.85185	0	0	ROD		TROD	ROD	0.59462	13.06	8.3704	False	True
LEARNT	6	1400	105	27	0.061905	0.028571	0	0.066667	0.037037	free	0.85185	0	0	LEAR		LEARN	LEAR	0.59462	13.06	12.284	False	True
SILEN	5	800	295	63	0.052542	0.010169	0.031746	0.20833	0.10417	free	0.65079	0	0.047619	SILE	LINES	SILE	SILE	0.47752	13.055	14.88	False	True
NOSEAN	6	1400	81	25	0	0	0	0	0	free	0.92	0	0	SEA		NOSE	SEA	0.64179	13.052	10.132	True	False
SITTEN	6	1400	99	25	0.045455	0.030303	0	0.11111	0.068966	free	0.92	0	0	TEN		SIT	TEN	0.64179	13.052	11.327	False	True
DESALT	6	1400	95	25	0.052632	0.010526	0	0.14286	0.1	free	0.92	0	0	SALT		SALT	SALT	0.64179	13.052	9.406	False	True
IMARET	6	1400	116	24	0.017241	0	0	0.038462	0	free	0.95833	0	0	MARE		MARE	MARE	0.66832	13.048	14.65	False	True
AREAR	5	800	198	43	0.0050505	0	0	0	0	free	0.90698	0	0	ARE		REAR	ARE	0.65276	13.048	14.685	False	True
EALES	5	800	333	67	0.01952	0.006006	0	0.047619	0.048544	free	0.40299	0.19403	0.13433		LEASE	ALES	ALES	0.41798	13.018	12.757	False	True
ELSIN	5	800	263	63	0.0019011	0.0038023	0	0	0	free	0.60317	0	0.031746	SIN	LINES	SIN	SIN	0.44319	12.979	13.463	False	True
SALTO	5	800	191	50	0.036649	0.015707	0.02	0.034483	0.078947	free	0.8	0	0	SALT		SALT	SALT	0.57817	12.973	11.22	False	True
REATA	5	800	377	84	0.017241	0.0026525	0.011905	0.046154	0.044944	free	0.46429	0	0			EAT	EAT	0.34407	12.97	13.886	False	True
RASTA	5	800	329	65	0.015198	0.006079	0	0.013889	0.019802	free	0.58462	0	0.015385	RAS		RAST	RAS	0.42908	12.965	16.263	False	True
AIRTED	6	1400	183	52	0.07377	0.0054645	0.019231	0.17949	0.11111	free	0.46154	0	0.057692			AIR	AIR	0.32443	12.91	9.2208	False	True
LARIS	5	800	283	63	0.060071	0.042403	0.063492	0.097561	0.022472	free	0.68254	0	0.11111	LAR	RAILS	LAR	LAR	0.50419	12.906	13.506	False	True
IDEAS	5	800	309	71	0.012945	0	0	0.089286	0.022222	free	0.52113	0	0.098592	EAS		EAS	EAS	0.39074	12.896	14.129	False	True
ERODE	5	800	214	53	0.060748	0.014019	0	0.17949	0.13846	free	0.71698	0	0.037736	RODE	DOREE	RODE	RODE	0.52297	12.884	11.571	False	True
AINEE	5	800	206	60	0.012136	0.0097087	0	0.038462	0.046154	free	0.63333	0	0			AINE	AINE	0.46195	12.884	9.0662	False	True
ARSING	6	1400	89	30	0.078652	0.078652	0.033333	0	0.13793	free	0.8	0	0.066667	SING	GRAINS	SING	SING	0.55868	12.821	8.0868	False	True
TASAR	5	800	210	48	0.0047619	0	0	0	0.014706	free	0.79167	0	0.020833	TAS		TAS	TAS	0.57384	12.804	13.595	False	True
AHENT	5	800	145	49	0	0	0	0	0	free	0.77551	0	0	HENT		HENT	HENT	0.56109	12.78	8.0969	True	False
TITAN	5	800	185	44	0.027027	0.027027	0.045455	0	0.017241	free	0.93182	0	0	TIT		TIT	TIT	0.67009	12.776	12.735	False	True
SENATOR	7	1800	88	22	0.022727	0	0	0	0.095238	free	0.81818	0	0.045455	TOR		SEN	TOR	0.55382	12.743	11.807	False	True
IRATEST	7	1800	124	20	0.032258	0.0080645	0	0.041667	0.03125	free	0.9	0	0	RATES		RATES	RATES	0.60856	12.73	19.358	False	True
SERINES	7	1800	82	19	0.073171	0.012195	0	0.21429	0.28571	free	0.94737	0	0	RINES		RINES	RINES	0.6399	12.716	12.875	False	True
CARON	5	800	133	42	0.033835	0.015038	0	0.076923	0.085714	free	0.90476	0	0	CAR		CAR	CAR	0.65122	12.714	9.62	False	True
LATRINE	7	1800	70	18	0.057143	0.014286	0	0	0.14286	free	1	0	0	RINE		TRINE	RINE	0.67473	12.703	10.831	False	True
CANST	5	800	143	40	0.024476	0.020979	0	0.090909	0.036364	free	0.95	0	0	CAN	SCANT,CANTS	CAN	CAN	0.68276	12.695	9.8435	False	True
SENAS	5	800	397	71	0.074307	0.060453	0.098592	0.070423	0.078652	free	0.64789	0	0.15493			SEN	SEN	0.48315	12.692	15.832	False	True
RESAID	6	1400	157	33	0.076433	0.11465	0.12121	0.090909	0.020833	free	0.84848	0	0	SAI	AIDERS	RES	SAI	0.59229	12.646	15.504	False	True
URITES	6	1400	104	31	0.086538	0.14423	0.12903	0	0.033333	free	0.90323	0	0	RITES		RITES	RITES	0.63018	12.638	9.1129	False	True
OATIER	6	1400	175	43	0.085714	0.034286	0.046512	0.24138	0.10204	free	0.5814	0	0			OAT	OAT	0.40742	12.625	12.851	False	True
PAREO	5	800	173	44	0.011561	0.011561	0.022727	0	0.021277	free	0.88636	0	0	PARE		PARE	PARE	0.63839	12.592	12.761	False	True
LOTSA	5	800	209	59	0	0	0	0	0	free	0.62712	0	0	LOT		LOT	LOT	0.45762	12.551	10.643	True	False
PRESA	5	800	244	58	0.020492	0.0081967	0	0.088235	0.030769	free	0.62069	0	0.17241		PEARS,SPEAR,RAPES,SPARE,PARES,PARSE	PRE	PRE	0.46543	12.549	12.643	False	True
TENIAE	6	1400	169	39	0.0059172	0	0	0.033333	0	free	0.5641	0	0	TEN		TEN	TEN	0.39546	12.546	12.664	False	True
ANOLES	6	1400	93	35	0.064516	0.021505	0	0.18182	0.16	free	0.62857	0	0			NOLES	NOLES	0.44008	12.53	6.3555	False	True
SOLERA	6	1400	137	34	0.087591	0.0072993	0	0.26087	0.30952	free	0.64706	0	0	SOLER		SOLER	SOLER	0.45287	12.526	13.116	False	True
HARTEN	6	1400	111	32	0.067568	0	0	0.38095	0.19048	free	0.6875	0	0	TEN		TEN	TEN	0.48086	12.518	10.57	False	True
IRADE	5	800	311	72	0.011254	0.0032154	0	0.065217	0.032258	free	0.48611	0.013889	0.097222		AIDER	RADE	RADE	0.37389	12.514	12.581	False	True
HOSTA	5	800	175	55	0.025714	0.0057143	0	0.028571	0.033898	free	0.67273	0	0	HOS		HOST	HOS	0.48942	12.513	8.9614	False	True
SERRAN	6	1400	109	30	0.036697	0.0091743	0	0.13043	0.043478	free	0.73333	0	0	RAN		SERRA	RAN	0.51259	12.509	11.322	False	True
TASLET	6	1400	126	27	0.0079365	0	0	0.071429	0	free	0.81481	0	0	TAS	LATTES	TAS	TAS	0.56898	12.497	13.573	False	True
RAITAS	6	1400	110	26	0.013636	0	0	0.045455	0.034483	free	0.84615	0	0	RAI		RAIT	RAI	0.59067	12.493	12.878	False	True
SANTIR	6	1400	115	26	0.017391	0	0	0.19048	0.08	free	0.84615	0	0	SAN	STRAIN,TRAINS	SANT	SAN	0.59067	12.493	11.66	False	True
TINEAL	6	1400	151	25	0.02649	0	0	0.11765	0.04878	free	0.88	0	0	TINE		TINE	TINE	0.6141	12.489	18.216	False	True
STATOR	6	1400	109	23	0.0091743	0	0	0.05	0	free	0.95652	0	0	STAT		STAT	STAT	0.66706	12.481	13.828	False	True
EALING	6	1400	103	23	0.014563	0	0	0.15385	0.027027	free	0.95652	0	0	LING		LING	LING	0.66706	12.481	12.182	False	True
TOEAS	5	800	313	75	0.067093	0.11502	0.14667	0.044444	0.02	free	0.69333	0	0	EAS		EAS	EAS	0.50379	12.451	11.848	False	True
TORAH	5	800	193	48	0.012953	0	0	0.029412	0.016129	free	0.77083	0	0	TOR		TOR	TOR	0.55783	12.447	12.484	False	True
NITRATE	7	1800	86	21	0.063953	0.046512	0.047619	0.1	0.15	free	0.90476	0	0	RATE		RATE	RATE	0.61171	12.39	12.465	False	True
SORITES	7	1800	80	22	0.0375	0.05	0.045455	0.0625	0.0625	free	0.86364	0	0.045455	RITES		RITES	RITES	0.5839	12.39	10.101	False	True
RENIN	5	800	229	63	0.061135	0.0131	0	0.20513	0.19048	free	0.55556	0	0.20635	REN		REN	REN	0.42244	12.371	11.533	False	True
DRANT	5	800	175	47	0.054286	0.028571	0.06383	0.09375	0.061224	free	0.87234	0	0	RANT		RANT	RANT	0.62861	12.339	11.1	False	True
DORIES	6	1400	112	30	0.098214	0.080357	0.033333	0.058824	0.076923	free	0.76667	0	0	DOR		DOR	DOR	0.53566	12.259	10.434	False	True
DEARIE	6	1400	135	29	0.059259	0.014815	0.034483	0.095238	0.125	free	0.7931	0	0	DEAR		DEAR	DEAR	0.55396	12.255	15.227	False	True
DENAR	5	800	377	78	0.023873	0.0079576	0.012821	0.08642	0.10185	free	0.46154	0	0.076923	DEN		DEN	DEN	0.34764	12.14	14.31	False	True
SOLEI	5	800	222	49	0.018018	0.0045045	0	0.032258	0.025974	free	0.73469	0	0	SOLE		SOLE	SOLE	0.53263	12.132	13.611	False	True
URITE	5	800	170	52	0.064706	0.10588	0.076923	0	0.035714	free	0.76923	0.038462	0	RITE		RITE	RITE	0.57794	12.11	8.3431	False	True
STOND	5	800	150	45	0.043333	0.0066667	0	0.11538	0.08	free	0.8	0	0	TON		TON	TON	0.57817	12.094	8.5978	False	True
MOTEN	5	800	126	41	0.019841	0.015873	0	0.041667	0.020833	free	0.87805	0	0.02439	MOTE		MOTE	MOTE	0.63433	12.09	8.6816	False	True
EROTISE	7	1800	100	21	0	0	0	0	0	free	0.80952	0	0	ROT		ROT	ROT	0.54868	12.051	13.687	True	False
SALSE	5	800	227	54	0.085903	0.12335	0.11111	0.04878	0.083333	free	0.81481	0	0.037037	SAL	SALES,SEALS	SAL	SAL	0.59114	12.05	11.207	False	True
DESTINE	7	1800	73	20	0.027397	0.013699	0	0	0	free	0.85	0	0	TINE		TINE	TINE	0.57547	12.038	10.674	False	True
SATIRES	7	1800	100	18	0.06	0.04	0	0.25	0.095238	free	0.94444	0	0	TIRES		TIRES	TIRES	0.63797	12.011	13.846	False	True
DESIRE	6	1400	161	30	0.065217	0.055901	0.066667	0.13889	0.16667	free	0.8	0	0	SIRE		SIRE	SIRE	0.55873	12.008	13.742	False	True
INSETS	6	1400	164	40	0.033537	0	0	0.071429	0.11628	free	0.525	0	0.05			SETS	SETS	0.36836	11.986	11.299	False	True
TOLAR	5	800	217	63	0.048387	0.032258	0.031746	0.13793	0.065574	free	0.60317	0	0	LAR		LAR	LAR	0.44092	11.983	9.8764	False	True
LINOS	5	800	161	44	0.052795	0.043478	0.022727	0.08	0.070175	free	0.84091	0	0.022727	LIN		LIN	LIN	0.60832	11.977	10.352	False	True
SILANE	6	1400	138	37	0.014493	0	0	0.041667	0.023256	free	0.56757	0	0.081081			LANE	LANE	0.3978	11.973	10.187	False	True
LODEN	5	800	128	47	0.039062	0.023438	0.021277	0.083333	0.043478	free	0.78723	0	0	LODE		LODE	LODE	0.56927	11.972	7.7839	False	True
ONSETS	6	1400	130	34	0.011538	0	0	0.066667	0.085714	free	0.61765	0	0.058824		STONES	SET	SET	0.43248	11.962	9.9073	False	True
ELANET	6	1400	121	31	0.020661	0	0	0.043478	0.075	free	0.67742	0	0			LANE	LANE	0.47389	11.95	10.715	False	True
TOLANE	6	1400	102	30	0.044118	0	0	0.071429	0.030303	free	0.7	0	0			LANE	LANE	0.48951	11.946	8.7946	False	True
MISATE	6	1400	92	29	0.0054348	0	0	0.066667	0	free	0.72414	0	0	MIS		SATE	MIS	0.50622	11.942	9.7357	False	True
MESETA	6	1400	87	28	0	0	0	0	0	free	0.75	0	0			MES	MES	0.52412	11.938	8.5082	True	False
SEDENT	6	1400	89	27	0.011236	0.011236	0	0	0.041667	free	0.77778	0	0	DEN	TEENDS	DENT	DEN	0.54335	11.934	8.3132	False	True
SENORS	6	1400	123	27	0.044715	0	0	0.066667	0.032258	free	0.77778	0	0.037037		SNORES	SEN	SEN	0.54332	11.934	11.939	False	True
RANEES	6	1400	144	26	0.013889	0	0	0.11538	0.032258	free	0.80769	0	0	RAN		RAN	RAN	0.56405	11.93	14.542	False	True
SATORI	6	1400	141	26	0	0	0	0	0	free	0.80769	0	0	TOR		SAT	TOR	0.56405	11.93	15.761	False	False
TARSIA	6	1400	112	25	0	0	0	0	0	free	0.84	0	0	TAR		TAR	TAR	0.58641	11.926	13.151	True	False
DREEST	6	1400	105	25	0.0095238	0	0	0	0	free	0.84	0	0.04	REEST		DREES	REEST	0.58639	11.925	12.873	False	True
ISATIN	6	1400	103	24	0	0	0	0	0	free	0.875	0	0	TIN		SAT	TIN	0.61064	11.922	12.463	True	False
TARSAL	6	1400	92	24	0.0054348	0	0	0	0	free	0.875	0	0	TAR		TAR	TAR	0.61064	11.922	11.773	False	True
HEARIE	6	1400	95	24	0.021053	0.010526	0	0.1	0.041667	free	0.875	0	0	HEAR		HEAR	HEAR	0.61064	11.922	11.037	False	True
YAREST	6	1400	93	24	0	0	0	0	0	free	0.875	0	0	REST	STAYER	YARE	REST	0.61064	11.922	11.91	True	False
INSEAM	6	1400	87	24	0.017241	0	0	0.076923	0	free	0.875	0	0.041667	SEA		SEAM	SEA	0.61061	11.921	9.8664	False	True
ETTINS	6	1400	91	23	0	0	0	0	0	free	0.91304	0	0	TIN		TIN	TIN	0.63697	11.918	10.414	False	False
TAIRAS	6	1400	104	22	0	0	0	0	0	free	0.95455	0	0	TAI		TAI	TAI	0.6657	11.914	12.193	False	False
SAREES	6	1400	130	22	0.065385	0.069231	0	0.11538	0.11905	free	0.95455	0	0	ARE	EASERS	REES	ARE	0.6657	11.914	14.663	False	True
ASHINE	6	1400	83	22	0.048193	0	0	0	0.13043	free	0.95455	0	0	SHINE		SHINE	SHINE	0.6657	11.914	9.8627	False	True
APRES	5	800	234	52	0.047009	0.029915	0	0.075	0.088235	free	0.65385	0	0.23077		PEARS,SPEAR,RAPES,SPARE,PARES,PARSE	RES	RES	0.49272	11.91	10.166	False	True
ITHER	5	800	221	61	0.040724	0.0045249	0	0.17391	0.081967	free	0.44262	0.16393	0			THE	THE	0.41943	11.893	10.737	False	True
URASE	5	800	217	54	0.0069124	0.0046083	0	0	0.032787	free	0.64815	0	0	RAS		RASE	RAS	0.47228	11.855	11.801	False	True
UREAS	5	800	221	54	0.015837	0.0090498	0	0.058824	0.016129	free	0.64815	0	0	EAS		EAS	EAS	0.47228	11.855	11.072	False	True
NORIA	5	800	242	85	0	0	0	0	0	free	0.4	0	0			NOR	NOR	0.29925	11.824	7.8248	False	False
RHEAS	5	800	208	53	0.0096154	0.0048077	0	0.026316	0	free	0.64151	0	0.16981	EAS	HEARS,SHARE,SHEAR	EAS	EAS	0.47977	11.82	9.5371	False	True
DEAIR	5	800	290	67	0.013793	0	0	0.045455	0.04	free	0.50746	0	0.074627		AIDER	AIR	AIR	0.3795	11.82	8.9101	False	True
URENT	5	800	166	43	0.0060241	0.012048	0	0	0	free	0.81395	0	0.023256	RENT	TUNER	RENT	RENT	0.58956	11.784	11.119	False	True
RATOO	5	800	121	40	0.057851	0.024793	0.05	0.19048	0.17647	free	0.95	0	0	RAT		RAT	RAT	0.68276	11.766	8.8548	False	True
TANTO	5	800	173	43	0.017341	0	0	0.045455	0.058824	free	0.81395	0	0	TAN		TAN	TAN	0.5879	11.751	11.5	False	True
SEINE	5	800	452	89	0.05531	0.013274	0.011236	0.18056	0.152	free	0.39326	0	0			SEI	SEI	0.29455	11.721	12.088	False	True
DORIS	5	800	167	53	0.032934	0.023952	0.018868	0.11111	0.068182	free	0.67925	0	0	DOR		DOR	DOR	0.49397	11.705	8.7773	False	True
TAROTS	6	1400	135	23	0.096296	0.096296	0.043478	0.1	0.13158	free	0.95652	0	0	TAR		TAR	TAR	0.66706	11.667	15.106	False	True
