word	k	n	len	missesAfterLastFind	pts	forgone
CAUMS	1.0	14	5	11	800	8800
FADOS	2.0	25	5	11	800	8800
SUSU	1.0	30	4	22	400	8800
RELAX	1.0	15	5	11	800	8800
ARGAL	1.0	58	5	11	800	8800
FECAL	1.0	28	5	11	800	8800
AREAR	1.0	245	5	11	800	8800
TANHS	2.0	156	5	11	800	8800
NEWEL	1.0	23	5	11	800	8800
FERMI	1.0	36	5	11	800	8800
FERMS	1.0	28	5	11	800	8800
YOUSE	2.0	28	5	11	800	8800
SCAFF	1.0	16	5	11	800	8800
FIFER	2.0	28	5	11	800	8800
GADDI	2.0	13	5	11	800	8800
ANCLE	1.0	78	5	11	800	8800
ARSIS	1.0	188	5	11	800	8800
MOYLE	2.0	14	5	11	800	8800
WHORL	1.0	17	5	11	800	8800
MOULD	2.0	22	5	11	800	8800
ABY	1.0	104	3	87	100	8700
PHASED	2.0	22	6	6	1400	8400
GAPING	1.0	7	6	6	1400	8400
GNOW	1.0	42	4	21	400	8400
PAYORS	1.0	11	6	6	1400	8400
SPOUTY	1.0	7	6	6	1400	8400
LOOGIE	1.0	16	6	6	1400	8400
GLOATS	2.0	33	6	6	1400	8400
DEMIES	1.0	42	6	6	1400	8400
BRAWER	1.0	7	6	6	1400	8400
GLITCH	1.0	9	6	6	1400	8400
VIRALS	1.0	25	6	6	1400	8400
DEFY	2.0	27	4	21	400	8400
SALLOW	2.0	9	6	6	1400	8400
GLACED	1.0	12	6	6	1400	8400
BETCHA	2.0	11	6	6	1400	8400
FLANCH	1.0	7	6	6	1400	8400
INLETS	2.0	135	6	6	1400	8400
PANGAS	1.0	9	6	6	1400	8400
GAULTS	1.0	10	6	6	1400	8400
GATORS	2.0	43	6	6	1400	8400
TYEING	1.0	9	6	6	1400	8400
LOOTEN	2.0	55	6	6	1400	8400
ODDEST	1.0	27	6	6	1400	8400
LUTING	2.0	15	6	6	1400	8400
FIRIES	1.0	33	6	6	1400	8400
RABBET	2.0	10	6	6	1400	8400
FIRMED	1.0	8	6	6	1400	8400
FLAMER	2.0	16	6	6	1400	8400
CACHET	2.0	12	6	6	1400	8400
NALLAS	2.0	27	6	6	1400	8400
TALANT	1.0	41	6	6	1400	8400
PUTTEN	1.0	10	6	6	1400	8400
BURGER	1.0	7	6	6	1400	8400
CLINGY	1.0	9	6	6	1400	8400
ARUM	1.0	140	4	21	400	8400
GAPIER	2.0	22	6	6	1400	8400
ABASED	1.0	19	6	6	1400	8400
LIONET	1.0	100	6	6	1400	8400
MARORS	1.0	33	6	6	1400	8400
FRIGHT	2.0	9	6	6	1400	8400
CORONA	1.0	22	6	6	1400	8400
PATRON	2.0	62	6	6	1400	8400
PREMIE	1.0	17	6	6	1400	8400
BLITHE	1.0	21	6	6	1400	8400
BLOODS	1.0	8	6	6	1400	8400
THONGS	2.0	11	6	6	1400	8400
BLUETS	1.0	20	6	6	1400	8400
MANGAS	1.0	7	6	6	1400	8400
UPPERS	1.0	8	6	6	1400	8400
POTCHE	1.0	7	6	6	1400	8400
CARPEL	1.0	14	6	6	1400	8400
GACHED	2.0	12	6	6	1400	8400
GAMING	1.0	8	6	6	1400	8400
VISTAS	1.0	14	6	6	1400	8400
GENNED	1.0	11	6	6	1400	8400
TAIGLE	1.0	37	6	6	1400	8400
DAMPEN	1.0	8	6	6	1400	8400
SABINS	2.0	12	6	6	1400	8400
KISSED	1.0	7	6	6	1400	8400
DECANE	1.0	39	6	6	1400	8400
DEBITS	2.0	19	6	6	1400	8400
NEWING	1.0	7	6	6	1400	8400
BETTAS	2.0	37	6	6	1400	8400
CAMANS	1.0	15	6	6	1400	8400
PAUPER	1.0	7	6	6	1400	8400
NICHED	2.0	20	6	6	1400	8400
ZERO	1.0	32	4	21	400	8400
COBALT	1.0	13	6	6	1400	8400
BIMA	2.0	77	4	21	400	8400
KITTED	2.0	9	6	6	1400	8400
PECANS	2.0	22	6	6	1400	8400
ACUTES	2.0	49	6	6	1400	8400
ACUTER	1.0	51	6	6	1400	8400
WARBLE	1.0	9	6	6	1400	8400
DANISH	1.0	63	6	6	1400	8400
MOPIER	2.0	24	6	6	1400	8400
HURRAS	1.0	8	6	6	1400	8400
CHANTY	1.0	10	6	6	1400	8400
RECENT	2.0	50	6	6	1400	8400
GROANS	2.0	26	6	6	1400	8400
CHILDS	1.0	10	6	6	1400	8400
BANDAR	1.0	16	6	6	1400	8400
HELVES	1.0	9	6	6	1400	8400
GRIPED	1.0	7	6	6	1400	8400
REPAID	2.0	37	6	6	1400	8400
TOWTED	1.0	11	6	6	1400	8400
ONIONS	1.0	47	6	6	1400	8400
FABLET	1.0	11	6	6	1400	8400
TUFTER	1.0	10	6	6	1400	8400
WORMER	2.0	9	6	6	1400	8400
SKEARS	1.0	16	6	6	1400	8400
GOYLES	2.0	9	6	6	1400	8400
TAUPES	1.0	12	6	6	1400	8400
CHIEFS	1.0	7	6	6	1400	8400
ERKS	2.0	117	4	21	400	8400
OLLIED	1.0	38	6	6	1400	8400
TRASHY	1.0	32	6	6	1400	8400
SHADOW	1.0	10	6	6	1400	8400
SHEAVE	1.0	9	6	6	1400	8400
SEWINS	2.0	30	6	6	1400	8400
REGIME	1.0	15	6	6	1400	8400
BUSHEL	1.0	9	6	6	1400	8400
SEVS	2.0	90	4	21	400	8400
DURRAS	2.0	19	6	6	1400	8400
AVALED	1.0	7	6	6	1400	8400
MOULDS	2.0	10	6	6	1400	8400
GUITAR	1.0	20	6	6	1400	8400
ARRAYS	1.0	9	6	6	1400	8400
BURSES	2.0	11	6	6	1400	8400
MOYLED	1.0	7	6	6	1400	8400
DUMOSE	1.0	13	6	6	1400	8400
ARMILS	1.0	40	6	6	1400	8400
DONUTS	2.0	25	6	6	1400	8400
BAPU	1.0	25	4	21	400	8400
SLIVED	2.0	12	6	6	1400	8400
TALLOW	1.0	7	6	6	1400	8400
LORNER	2.0	50	6	6	1400	8400
PLUSED	2.0	12	6	6	1400	8400
SLIVEN	1.0	20	6	6	1400	8400
MUTASE	1.0	25	6	6	1400	8400
HORDED	1.0	24	6	6	1400	8400
LEVIES	2.0	19	6	6	1400	8400
CITRIN	1.0	40	6	6	1400	8400
DISTAL	1.0	101	6	6	1400	8400
DIVOTS	1.0	7	6	6	1400	8400
HOMIER	2.0	28	6	6	1400	8400
TOPICS	1.0	20	6	6	1400	8400
GOSSED	1.0	14	6	6	1400	8400
ATTAP	1.0	56	5	10	800	8000
BOABS	1.0	13	5	10	800	8000
NIMBS	1.0	18	5	10	800	8000
TOING	2.0	168	5	10	800	8000
CURBS	1.0	11	5	10	800	8000
COALY	2.0	27	5	10	800	8000
MUCHO	1.0	12	5	10	800	8000
HAAF	1.0	33	4	20	400	8000
PHONY	1.0	11	5	10	800	8000
POYSE	1.0	27	5	10	800	8000
BLURS	1.0	20	5	10	800	8000
GOTHY	1.0	11	5	10	800	8000
CHICS	1.0	18	5	10	800	8000
TREKS	2.0	62	5	10	800	8000
FICIN	2.0	17	5	10	800	8000
DUMAS	1.0	24	5	10	800	8000
EDGY	2.0	40	4	20	400	8000
SARUS	1.0	104	5	10	800	8000
BABEL	2.0	20	5	10	800	8000
HAIK	1.0	43	4	20	400	8000
LIMBS	2.0	16	5	10	800	8000
CHEEP	1.0	14	5	10	800	8000
KIRN	2.0	58	4	20	400	8000
PORTY	1.0	37	5	10	800	8000
COPEN	2.0	48	5	10	800	8000
LAICH	2.0	77	5	10	800	8000
GANDY	1.0	15	5	10	800	8000
PAYOR	1.0	19	5	10	800	8000
NABIS	1.0	58	5	10	800	8000
DEVEL	2.0	21	5	10	800	8000
GERLE	1.0	65	5	10	800	8000
PRIMY	1.0	12	5	10	800	8000
SONLY	1.0	39	5	10	800	8000
DAVEN	2.0	27	5	10	800	8000
STAGY	1.0	29	5	10	800	8000
KANAS	1.0	20	5	10	800	8000
VIRAL	2.0	50	5	10	800	8000
URIAL	1.0	85	5	10	800	8000
MELIC	1.0	46	5	10	800	8000
FLYER	1.0	11	5	10	800	8000
TUBES	2.0	32	5	10	800	8000
TOUSY	1.0	13	5	10	800	8000
SNUGS	2.0	15	5	10	800	8000
BUNAS	2.0	33	5	10	800	8000
MESSY	1.0	12	5	10	800	8000
SCUMS	2.0	12	5	10	800	8000
WHIRR	1.0	15	5	10	800	8000
UNBAN	1.0	13	5	10	800	8000
RYAS	2.0	144	4	20	400	8000
YIKE	1.0	21	4	20	400	8000
BULLA	2.0	17	5	10	800	8000
RIGGS	1.0	13	5	10	800	8000
WEID	2.0	142	4	20	400	8000
SCRUB	1.0	12	5	10	800	8000
PLOY	2.0	30	4	20	400	8000
KELTS	1.0	27	5	10	800	8000
PRUDE	2.0	33	5	10	800	8000
BIGA	1.0	58	4	20	400	8000
KOAN	2.0	55	4	19	400	7600
TUSK	2.0	26	4	19	400	7600
KAED	2.0	84	4	19	400	7600
ORBY	1.0	34	4	19	400	7600
WYES	2.0	49	4	19	400	7600
DOGY	1.0	24	4	19	400	7600
WHOP	1.0	22	4	19	400	7600
VIGS	2.0	35	4	19	400	7600
YIPS	1.0	42	4	19	400	7600
KILO	1.0	57	4	19	400	7600
FUSC	1.0	24	4	19	400	7600
WARY	2.0	51	4	19	400	7600
CAUP	2.0	34	4	19	400	7600
NAAN	2.0	70	4	19	400	7600
OBS	2.0	314	3	74	100	7400
NYS	2.0	307	3	74	100	7400
LOBOS	1.0	26	5	9	800	7200
PEKE	1.0	24	4	18	400	7200
TAPIR	2.0	119	5	9	800	7200
BUHR	1.0	32	4	18	400	7200
CHIB	1.0	31	4	18	400	7200
CHYLE	1.0	10	5	9	800	7200
CABAL	1.0	12	5	9	800	7200
POLYS	2.0	21	5	9	800	7200
BRIGS	2.0	15	5	9	800	7200
STIVY	1.0	11	5	9	800	7200
BURIN	1.0	33	5	9	800	7200
TAVAS	1.0	27	5	9	800	7200
POACH	2.0	27	5	9	800	7200
KUES	2.0	29	4	18	400	7200
CLEEP	1.0	15	5	9	800	7200
SLOBS	1.0	20	5	9	800	7200
HOLK	1.0	23	4	18	400	7200
SKAG	1.0	26	4	18	400	7200
UTUS	1.0	67	4	18	400	7200
FIRTH	2.0	49	5	9	800	7200
DOUBT	1.0	13	5	9	800	7200
TOSSY	1.0	18	5	9	800	7200
OVULE	1.0	11	5	9	800	7200
HOODY	1.0	15	5	9	800	7200
ICHED	1.0	55	5	9	800	7200
HOOFS	2.0	14	5	9	800	7200
HOOLY	2.0	17	5	9	800	7200
NAMU	2.0	132	4	18	400	7200
FLEG	1.0	50	4	18	400	7200
SLUBS	1.0	12	5	9	800	7200
ADOWN	1.0	30	5	9	800	7200
GOURD	2.0	14	5	9	800	7200
SIMIS	2.0	28	5	9	800	7200
DROOG	1.0	21	5	9	800	7200
SIKAS	1.0	20	5	9	800	7200
DROVE	1.0	18	5	9	800	7200
HARRY	1.0	23	5	9	800	7200
FETED	2.0	58	5	9	800	7200
MARMS	1.0	40	5	9	800	7200
SHOGS	1.0	18	5	9	800	7200
DUPES	2.0	32	5	9	800	7200
YORK	1.0	21	4	18	400	7200
SHEIK	1.0	22	5	9	800	7200
FERER	2.0	56	5	9	800	7200
RESEW	2.0	113	5	9	800	7200
TRONK	2.0	25	5	9	800	7200
GOYLE	2.0	16	5	9	800	7200
MULGA	1.0	11	5	9	800	7200
DISHY	1.0	21	5	9	800	7200
ALKOS	1.0	17	5	9	800	7200
FUMS	1.0	21	4	18	400	7200
GEMMA	1.0	17	5	9	800	7200
SORDO	1.0	92	5	9	800	7200
DANNY	2.0	15	5	9	800	7200
ABODE	1.0	43	5	9	800	7200
UPPER	1.0	11	5	9	800	7200
BENTY	1.0	13	5	9	800	7200
FROTH	2.0	42	5	9	800	7200
CULMS	1.0	12	5	9	800	7200
BELOW	1.0	13	5	9	800	7200
GAKS	2.0	26	4	18	400	7200
PUBES	1.0	10	5	9	800	7200
PAIK	2.0	33	4	18	400	7200
BLAUD	2.0	17	5	9	800	7200
COOCH	2.0	13	5	9	800	7200
ZEROS	1.0	15	5	9	800	7200
SMURS	1.0	24	5	9	800	7200
SAGAS	2.0	15	5	9	800	7200
MAROR	2.0	68	5	9	800	7200
PUTON	1.0	31	5	9	800	7200
THACK	1.0	14	5	9	800	7200
BEAUT	1.0	32	5	9	800	7200
TWEELS	1.0	8	6	5	1400	7000
LOUCHE	1.0	6	6	5	1400	7000
TALMAS	1.0	20	6	5	1400	7000
TUNICA	1.0	15	6	5	1400	7000
VACATE	1.0	12	6	5	1400	7000
ARCHIL	1.0	19	6	5	1400	7000
ABODES	1.0	20	6	5	1400	7000
OLLIES	2.0	64	6	5	1400	7000
UNLINE	1.0	23	6	5	1400	7000
APPEAR	1.0	8	6	5	1400	7000
TABLAS	2.0	20	6	5	1400	7000
UNDATE	2.0	41	6	5	1400	7000
UNMADE	2.0	19	6	5	1400	7000
MURRIS	1.0	7	6	5	1400	7000
UNREEL	1.0	21	6	5	1400	7000
VIRING	2.0	7	6	5	1400	7000
ACHARS	1.0	30	6	5	1400	7000
UNSEEN	1.0	22	6	5	1400	7000
NAFFER	1.0	6	6	5	1400	7000
CAGIER	2.0	14	6	5	1400	7000
NACHOS	2.0	33	6	5	1400	7000
UNSENT	1.0	40	6	5	1400	7000
AMENTA	1.0	64	6	5	1400	7000
CARAPS	1.0	21	6	5	1400	7000
NEWELS	1.0	10	6	5	1400	7000
UNTEAM	1.0	36	6	5	1400	7000
BUTLES	2.0	19	6	5	1400	7000
BRAYER	1.0	6	6	5	1400	7000
TUMBLE	1.0	7	6	5	1400	7000
BUILDS	1.0	6	6	5	1400	7000
PENILL	1.0	13	6	5	1400	7000
MIDDLE	2.0	8	6	5	1400	7000
PACING	2.0	12	6	5	1400	7000
TOKENS	1.0	11	6	5	1400	7000
TEDDIE	2.0	20	6	5	1400	7000
BURANS	1.0	10	6	5	1400	7000
TOEING	2.0	61	6	5	1400	7000
BEINGS	2.0	22	6	5	1400	7000
PALMED	2.0	10	6	5	1400	7000
PANDAS	1.0	10	6	5	1400	7000
TORCHY	1.0	7	6	5	1400	7000
MELONY	1.0	10	6	5	1400	7000
PARADE	2.0	27	6	5	1400	7000
BIRDIE	2.0	16	6	5	1400	7000
PARPED	1.0	10	6	5	1400	7000
BLAUDS	1.0	6	6	5	1400	7000
BLENDE	2.0	13	6	5	1400	7000
THILLS	2.0	14	6	5	1400	7000
BODING	1.0	6	6	5	1400	7000
BROODS	1.0	8	6	5	1400	7000
BARRAS	1.0	10	6	5	1400	7000
OWNING	1.0	6	6	5	1400	7000
ONUSES	2.0	30	6	5	1400	7000
MOCHIS	1.0	16	6	5	1400	7000
MOUTHS	2.0	11	6	5	1400	7000
MOUSLE	1.0	19	6	5	1400	7000
TAPIRS	1.0	40	6	5	1400	7000
TROCHE	1.0	44	6	5	1400	7000
ASPINE	2.0	68	6	5	1400	7000
TAPPIT	1.0	7	6	5	1400	7000
ASSART	1.0	46	6	5	1400	7000
AUGHTS	1.0	7	6	5	1400	7000
LOWANS	1.0	11	6	5	1400	7000
BABOOS	1.0	8	6	5	1400	7000
OWLISH	1.0	6	6	5	1400	7000
BURROS	1.0	7	6	5	1400	7000
LOWNED	2.0	9	6	5	1400	7000
BURPED	1.0	6	6	5	1400	7000
BARBER	1.0	7	6	5	1400	7000
LUNGIS	2.0	8	6	5	1400	7000
TOUPIE	1.0	9	6	5	1400	7000
BARBIE	1.0	8	6	5	1400	7000
LUPINS	1.0	7	6	5	1400	7000
OVULES	1.0	7	6	5	1400	7000
YODELS	2.0	12	6	5	1400	7000
ROKIER	1.0	7	6	5	1400	7000
URGERS	1.0	15	6	5	1400	7000
RIMIER	1.0	20	6	5	1400	7000
FORELS	2.0	37	6	5	1400	7000
GIVENS	1.0	9	6	5	1400	7000
GLINTY	1.0	8	6	5	1400	7000
PRIORS	2.0	18	6	5	1400	7000
FOLDER	1.0	16	6	5	1400	7000
PRONKS	1.0	6	6	5	1400	7000
DELINK	1.0	15	6	5	1400	7000
FLYERS	1.0	6	6	5	1400	7000
INTEND	1.0	63	6	5	1400	7000
PUSSEL	2.0	14	6	5	1400	7000
DIAPER	1.0	37	6	5	1400	7000
RADGER	1.0	22	6	5	1400	7000
RAGGLE	2.0	7	6	5	1400	7000
SMARTY	2.0	10	6	5	1400	7000
HOSTLY	1.0	8	6	5	1400	7000
CURSAL	1.0	20	6	5	1400	7000
CURDED	1.0	9	6	5	1400	7000
CUNITS	1.0	26	6	5	1400	7000
KITTEN	2.0	16	6	5	1400	7000
GERLES	1.0	34	6	5	1400	7000
WILLIE	2.0	7	6	5	1400	7000
GERMIN	2.0	31	6	5	1400	7000
CONTOS	2.0	25	6	5	1400	7000
GERNES	2.0	51	6	5	1400	7000
CORBIE	1.0	9	6	5	1400	7000
COUTIL	1.0	18	6	5	1400	7000
SPALTS	1.0	28	6	5	1400	7000
SPIGOT	2.0	11	6	5	1400	7000
COWRIE	1.0	9	6	5	1400	7000
CRISSA	1.0	29	6	5	1400	7000
CRUSTY	1.0	6	6	5	1400	7000
POUTED	2.0	10	6	5	1400	7000
CULLET	2.0	7	6	5	1400	7000
DOBLON	1.0	7	6	5	1400	7000
SLACKS	1.0	9	6	5	1400	7000
WITHIN	1.0	7	6	5	1400	7000
GRAPED	2.0	9	6	5	1400	7000
FILMER	1.0	8	6	5	1400	7000
GROUTS	1.0	11	6	5	1400	7000
REMOVE	1.0	7	6	5	1400	7000
GRIMED	1.0	10	6	5	1400	7000
RERIGS	1.0	32	6	5	1400	7000
GORPED	1.0	8	6	5	1400	7000
FARCES	2.0	20	6	5	1400	7000
SERVER	2.0	22	6	5	1400	7000
SCARCE	1.0	28	6	5	1400	7000
SCOWED	1.0	8	6	5	1400	7000
SCOUTH	2.0	14	6	5	1400	7000
SCOUSE	2.0	15	6	5	1400	7000
SCOURS	1.0	8	6	5	1400	7000
GOURDE	2.0	9	6	5	1400	7000
EGGERS	1.0	9	6	5	1400	7000
REHEAR	2.0	46	6	5	1400	7000
SKATTS	1.0	7	6	5	1400	7000
SAREES	1.0	180	6	5	1400	7000
DROKES	1.0	8	6	5	1400	7000
RECTAL	2.0	79	6	5	1400	7000
RECURS	1.0	11	6	5	1400	7000
SHYING	1.0	8	6	5	1400	7000
REFALL	1.0	6	6	5	1400	7000
SHOUSE	2.0	26	6	5	1400	7000
WRASTS	2.0	24	6	5	1400	7000
WHISTS	1.0	9	6	5	1400	7000
SHORTY	1.0	13	6	5	1400	7000
REFECT	1.0	10	6	5	1400	7000
REGARS	1.0	47	6	5	1400	7000
FLAMED	2.0	13	6	5	1400	7000
REGIVE	1.0	7	6	5	1400	7000
WRANGS	2.0	12	6	5	1400	7000
COGONS	1.0	9	6	5	1400	7000
SCOTCH	1.0	7	6	5	1400	7000
CESTAS	1.0	73	6	5	1400	7000
ROTUND	1.0	21	6	5	1400	7000
YANKED	1.0	7	6	5	1400	7000
LICHIS	2.0	11	6	5	1400	7000
GADDIS	1.0	6	6	5	1400	7000
PLOYES	2.0	10	6	5	1400	7000
CHAFED	2.0	10	6	5	1400	7000
CAVIER	1.0	14	6	5	1400	7000
PINCER	2.0	20	6	5	1400	7000
STEPPE	2.0	7	6	5	1400	7000
YARNER	2.0	22	6	5	1400	7000
SURGER	2.0	12	6	5	1400	7000
CLONAL	1.0	16	6	5	1400	7000
CLONIC	1.0	13	6	5	1400	7000
STUMPS	2.0	9	6	5	1400	7000
CHALLA	2.0	12	6	5	1400	7000
CHANGS	2.0	14	6	5	1400	7000
STROBE	2.0	47	6	5	1400	7000
LAWEST	2.0	39	6	5	1400	7000
SWAGER	2.0	13	6	5	1400	7000
PLANTA	1.0	19	6	5	1400	7000
CLOURS	1.0	9	6	5	1400	7000
STRAMP	1.0	38	6	5	1400	7000
CHICOS	1.0	9	6	5	1400	7000
GENNET	1.0	19	6	5	1400	7000
CURF	2.0	27	4	17	400	6800
SKOG	1.0	20	4	17	400	6800
GOBO	1.0	18	4	17	400	6800
SOWM	2.0	47	4	17	400	6800
BEYS	1.0	28	4	17	400	6800
YESK	1.0	27	4	17	400	6800
ADDY	1.0	26	4	17	400	6800
FEHS	1.0	95	4	17	400	6800
SUMOS	2.0	32	5	8	800	6400
FLUSH	1.0	10	5	8	800	6400
FIFES	2.0	20	5	8	800	6400
SMIRR	2.0	32	5	8	800	6400
SMUG	1.0	26	4	16	400	6400
TONDI	2.0	151	5	8	800	6400
CAMPO	2.0	17	5	8	800	6400
RIZA	1.0	21	4	16	400	6400
AGGIE	1.0	21	5	8	800	6400
PULUS	1.0	10	5	8	800	6400
GROSS	2.0	30	5	8	800	6400
EMBER	2.0	22	5	8	800	6400
TUILE	2.0	89	5	8	800	6400
VERGE	1.0	12	5	8	800	6400
URGER	1.0	27	5	8	800	6400
WONGA	1.0	16	5	8	800	6400
APTLY	1.0	16	5	8	800	6400
DAUTS	2.0	64	5	8	800	6400
KEIR	1.0	127	4	16	400	6400
OBOES	1.0	43	5	8	800	6400
SLIMY	1.0	16	5	8	800	6400
GOEST	2.0	130	5	8	800	6400
TRAIK	2.0	41	5	8	800	6400
YODHS	1.0	14	5	8	800	6400
PERKS	2.0	17	5	8	800	6400
OUDS	2.0	129	4	16	400	6400
MONGO	1.0	20	5	8	800	6400
MOONY	1.0	10	5	8	800	6400
UMPS	1.0	38	4	16	400	6400
SHAHS	1.0	14	5	8	800	6400
PIPAL	1.0	28	5	8	800	6400
TOWTS	2.0	37	5	8	800	6400
CAUPS	1.0	10	5	8	800	6400
WODGE	1.0	10	5	8	800	6400
BYS	1.0	68	3	64	100	6400
DRACK	2.0	16	5	8	800	6400
SHADY	1.0	16	5	8	800	6400
FISHY	1.0	13	5	8	800	6400
FIRIE	1.0	54	5	8	800	6400
RAVEY	1.0	12	5	8	800	6400
BARFI	1.0	17	5	8	800	6400
MAGOT	1.0	28	5	8	800	6400
WEEKS	1.0	9	5	8	800	6400
NOVEL	1.0	25	5	8	800	6400
CRESS	1.0	114	5	8	800	6400
BURAS	2.0	46	5	8	800	6400
CILIA	1.0	53	5	8	800	6400
SPRAG	1.0	34	5	8	800	6400
BRAVE	1.0	10	5	8	800	6400
CHOTT	1.0	21	5	8	800	6400
SPRAY	2.0	28	5	8	800	6400
ACHAR	2.0	70	5	8	800	6400
YANK	1.0	19	4	16	400	6400
POTTO	2.0	13	5	8	800	6400
YEPS	1.0	72	4	16	400	6400
BOAB	2.0	35	4	16	400	6400
FUSEE	2.0	21	5	8	800	6400
GIBES	1.0	29	5	8	800	6400
SPELK	1.0	10	5	8	800	6400
PARVO	1.0	13	5	8	800	6400
DAMPS	2.0	16	5	8	800	6400
NIFTY	1.0	9	5	8	800	6400
PLUE	2.0	63	4	16	400	6400
BIRO	1.0	135	4	16	400	6400
BOOHS	1.0	17	5	8	800	6400
COPY	1.0	29	4	15	400	6000
TIVY	1.0	20	4	15	400	6000
KEEP	1.0	17	4	15	400	6000
POGY	1.0	17	4	15	400	6000
ALIF	1.0	156	4	15	400	6000
CAGY	1.0	23	4	15	400	6000
KURI	1.0	18	4	15	400	6000
LOBO	2.0	50	4	15	400	6000
MILF	2.0	55	4	15	400	6000
OTTO	1.0	91	4	15	400	6000
YIP	1.0	103	3	58	100	5800
TALKY	1.0	9	5	7	800	5600
NAMUS	2.0	49	5	7	800	5600
BORNA	2.0	56	5	7	800	5600
SPOOM	2.0	19	5	7	800	5600
SHOWY	1.0	11	5	7	800	5600
HAFFS	2.0	11	5	7	800	5600
GAUM	1.0	40	4	14	400	5600
DUPLE	1.0	16	5	7	800	5600
BABA	1.0	17	4	14	400	5600
FOYLE	2.0	9	5	7	800	5600
VIRUS	1.0	23	5	7	800	5600
BABOO	1.0	10	5	7	800	5600
VISAS	1.0	20	5	7	800	5600
YECH	1.0	61	4	14	400	5600
WOFS	2.0	23	4	14	400	5600
PIMAS	2.0	49	5	7	800	5600
ARUMS	1.0	42	5	7	800	5600
CLUNG	2.0	10	5	7	800	5600
COACH	2.0	33	5	7	800	5600
YORKS	1.0	9	5	7	800	5600
PONEY	2.0	37	5	7	800	5600
PICAL	2.0	43	5	7	800	5600
FAYED	1.0	9	5	7	800	5600
TURF	2.0	76	4	14	400	5600
FAWNS	2.0	12	5	7	800	5600
GRAFF	1.0	12	5	7	800	5600
FRIGS	2.0	21	5	7	800	5600
LOCUS	2.0	31	5	7	800	5600
ZONES	2.0	14	5	7	800	5600
CANON	2.0	70	5	7	800	5600
PICAS	2.0	51	5	7	800	5600
FRIB	1.0	26	4	14	400	5600
TUFTS	1.0	11	5	7	800	5600
AMPUL	1.0	9	5	7	800	5600
GRIGS	1.0	20	5	7	800	5600
PICOT	2.0	48	5	7	800	5600
PONGA	2.0	28	5	7	800	5600
WIGHT	1.0	12	5	7	800	5600
PECHS	1.0	23	5	7	800	5600
WHILE	2.0	20	5	7	800	5600
REIVE	2.0	63	5	7	800	5600
CALMY	1.0	12	5	7	800	5600
COMBS	1.0	9	5	7	800	5600
GULPS	1.0	9	5	7	800	5600
LEGGO	1.0	9	5	7	800	5600
RINDY	2.0	25	5	7	800	5600
BORGO	1.0	8	5	7	800	5600
YARRS	2.0	26	5	7	800	5600
PITOT	1.0	39	5	7	800	5600
UNMET	2.0	44	5	7	800	5600
OWTS	2.0	140	4	14	400	5600
ABID	2.0	122	4	14	400	5600
BLOOD	2.0	12	5	7	800	5600
BEAUS	1.0	24	5	7	800	5600
BLESS	1.0	46	5	7	800	5600
FLUNG	1.0	8	5	7	800	5600
MEVED	1.0	9	5	7	800	5600
CUTTO	1.0	9	5	7	800	5600
GLOB	1.0	35	4	14	400	5600
SNUBS	1.0	12	5	7	800	5600
SOWNE	2.0	44	5	7	800	5600
VALID	1.0	22	5	7	800	5600
JEATS	2.0	11	5	7	800	5600
BERAY	1.0	35	5	7	800	5600
MASU	1.0	145	4	14	400	5600
JUTES	1.0	9	5	7	800	5600
KAMES	1.0	17	5	7	800	5600
DAVIT	1.0	20	5	7	800	5600
BIRK	1.0	16	4	14	400	5600
PRIMO	2.0	40	5	7	800	5600
FETUS	1.0	46	5	7	800	5600
FLOCS	1.0	20	5	7	800	5600
FLOES	1.0	63	5	7	800	5600
REARM	1.0	147	5	7	800	5600
OCCUR	1.0	9	5	7	800	5600
WEEK	2.0	18	4	14	400	5600
LOUSY	1.0	10	5	7	800	5600
CREAK	1.0	25	5	7	800	5600
HOLEY	1.0	24	5	7	800	5600
VEGAS	1.0	10	5	7	800	5600
UMPED	2.0	14	5	7	800	5600
PENNY	1.0	9	5	7	800	5600
FEYS	2.0	33	4	13	400	5200
BURY	1.0	18	4	13	400	5200
GOWL	1.0	22	4	13	400	5200
SPRY	1.0	48	4	13	400	5200
WHEY	1.0	15	4	13	400	5200
BUDI	2.0	33	4	13	400	5200
IRKS	2.0	62	4	13	400	5200
ZEDS	1.0	20	4	13	400	5200
KUNE	2.0	23	4	13	400	5200
HEMP	1.0	61	4	13	400	5200
ALKY	1.0	17	4	13	400	5200
SCUP	1.0	27	4	13	400	5200
BEEF	2.0	29	4	13	400	5200
YOB	1.0	83	3	52	100	5200
GLUG	1.0	15	4	13	400	5200
YAHS	2.0	100	4	13	400	5200
MUSK	1.0	14	4	13	400	5200
DULY	2.0	35	4	13	400	5200
DOBY	1.0	23	4	13	400	5200
UNGAG	1.0	12	5	6	800	4800
NUDGE	1.0	17	5	6	800	4800
NODDY	1.0	11	5	6	800	4800
VOMIT	2.0	19	5	6	800	4800
GIGAS	1.0	23	5	6	800	4800
AGAPE	1.0	13	5	6	800	4800
FORGE	2.0	24	5	6	800	4800
GIBEL	1.0	23	5	6	800	4800
VOLTS	1.0	21	5	6	800	4800
FURLS	1.0	10	5	6	800	4800
WAKEN	1.0	10	5	6	800	4800
GOOGS	1.0	8	5	6	800	4800
GERMS	1.0	47	5	6	800	4800
