word	len	pts	n	nCur	fieldRate	myRate	myRateCur	strongRate	topQRate	reachClass	share_freeCur	share_dropTerminalCur	share_cellmateCur	hookStem	cellmateOf	observedHost	family	qCur	gainPerGameCur	gainPerGameAll	dead	everAccepted
IRADE	5	800	366	119	0.016393	0.0054645	0.0084034	0.033333	0.054945	free	0.57983	0.016807	0.07563			RADE	RADE	0.43773	14.266	12.237	False	True
OSTEAL	6	1400	175	53	0.0057143	0	0	0	0.022222	free	0.73585	0	0	TEA		STEAL	TEA	0.54679	14.161	15.078	False	True
ANEAR	5	800	343	106	0.0072886	0	0	0.036364	0.02439	free	0.64151	0	0			NEAR	NEAR	0.47665	14.108	13.64	False	True
PEARST	6	1400	133	46	0.022556	0	0	0.076923	0.12121	free	0.84783	0	0.043478	PEARS	PATERS,TAPERS,PASTER	PEARS	PEARS	0.62762	14.108	13.411	False	True
SITARS	6	1400	197	50	0.050761	0.06599	0.06	0.085106	0.067797	free	0.86	0	0	SIT		TARS	SIT	0.63656	14.087	16.7	False	True
NEATH	5	800	311	113	0.048232	0.0096463	0.0088496	0.078431	0.088608	free	0.61062	0	0.017699	EAT		NEAT	EAT	0.45428	14.055	12.315	False	True
TORANS	6	1400	174	52	0.060345	0.068966	0.11538	0.088235	0.046512	free	0.90385	0	0	TOR		TOR	TOR	0.66826	14.049	15.794	False	True
ARSON	5	800	325	107	0.013846	0.0092308	0.0093458	0.016129	0.034884	free	0.64486	0	0.0093458	SON		SON	SON	0.4791	14.035	12.329	False	True
RESOD	5	800	383	127	0.045692	0.070496	0.03937	0.014706	0	free	0.58268	0	0.30709	RES	DORES	RES	RES	0.43483	14.024	13.305	False	True
ARETTS	6	1400	260	59	0.048077	0.015385	0.067797	0.12281	0.13953	free	0.74576	0	0.084746	RET	TATERS,STATER	RET	RET	0.55368	14.008	22.933	False	True
SANIES	6	1400	204	62	0.053922	0.088235	0.080645	0.051282	0.037037	free	0.72581	0	0	SAN		SAN	SAN	0.53953	13.903	14.036	False	True
TORSEL	6	1400	149	54	0.053691	0.04698	0.037037	0.13158	0.17391	free	0.75926	0	0	TORSE		TORSE	TORSE	0.56372	13.898	11.805	False	True
NORITE	6	1400	179	53	0.0083799	0.01676	0.037736	0	0	free	0.77358	0	0	RIT		RITE	RIT	0.57407	13.891	15.183	False	True
EARTHS	6	1400	154	51	0.087948	0.032468	0.039216	0.083333	0.14894	free	0.80392	0	0		HATERS	EAR	EAR	0.59601	13.876	11.48	False	True
SILENT	6	1400	149	59	0.033557	0.013423	0	0.12903	0.11905	free	0.64407	0	0			SILE	SILE	0.48042	13.851	9.554	False	True
SOLEI	5	800	255	88	0.0019608	0	0	0	0.014493	free	0.76136	0	0	SOL		SOLE	SOL	0.56362	13.85	12.075	False	True
TELOS	5	800	297	106	0.006734	0.003367	0.009434	0	0.013699	free	0.64151	0	0.14151	LOS	TOLES	LOS	LOS	0.47705	13.841	12.037	False	True
TONITE	6	1400	136	45	0.029412	0.022059	0.044444	0	0.058824	free	0.91111	0	0	TON		TON	TON	0.67352	13.833	13.404	False	True
RESIANT	7	1800	135	41	0.011111	0	0	0.030303	0	free	0.7561	0	0	RES	RETAINS	RES	RES	0.53696	13.832	14.287	False	True
ARTSIE	6	1400	341	105	0.0043988	0	0	0.016667	0.011236	free	0.35238	0	0			ARTS	ARTS	0.26951	13.828	11.417	False	True
TASAR	5	800	272	80	0.0018382	0	0	0	0.012048	free	0.8375	0	0	TAS		TAS	TAS	0.61887	13.825	14.855	False	True
RETAG	5	800	255	93	0.021569	0.019608	0.010753	0	0.049383	free	0.73118	0	0.17204	RET	GATER	RET	RET	0.54221	13.801	11.388	False	True
TENAIL	6	1400	166	58	0.066265	0.054217	0.051724	0.27586	0.13725	free	0.72414	0	0.017241			NAIL	NAIL	0.53826	13.79	11.758	False	True
DORISE	6	1400	131	48	0.01145	0.0076336	0	0	0	free	0.79167	0	0	DOR		DOR	DOR	0.58715	13.772	12.022	False	True
RATAS	5	800	326	88	0.095092	0.10123	0.10227	0.048387	0.11905	free	0.89773	0	0.022727	RAT		RAT	RAT	0.66264	13.77	16.357	False	True
SAIREST	7	1800	138	40	0.043478	0.057971	0.125	0.12	0.083333	free	0.95	0	0	SAI		AIREST	SAI	0.67256	13.761	16.606	False	True
STATOR	6	1400	136	43	0.0036765	0	0	0.045455	0	free	0.88372	0	0	STAT		STAT	STAT	0.65371	13.736	14.205	False	True
ENDEAR	6	1400	110	43	0.022727	0.0090909	0	0.05	0.041667	free	0.88372	0	0			END	END	0.65371	13.736	10.404	False	True
EARTH	5	800	349	101	0.07604	0.022923	0.049505	0.1	0.14815	free	0.72277	0	0.069307		HATER	EAR	EAR	0.53581	13.715	14.006	False	True
MANET	5	800	257	82	0.048638	0.035019	0.02439	0.025	0.11429	free	0.84146	0	0.012195	MANE		MANE	MANE	0.62178	13.678	13.337	False	True
RANIDS	6	1400	120	48	0.033333	0.016667	0.020833	0.052632	0	free	0.8125	0	0	RAN		RAN	RAN	0.60221	13.637	11.169	False	True
IDENTS	6	1400	179	57	0.0083799	0	0	0.028571	0.052632	free	0.64912	0.017544	0			DENTS	DENTS	0.48745	13.577	11.98	False	True
ONSET	5	800	583	187	0.012007	0.0068611	0.0053476	0.019608	0.021429	free	0.34759	0	0.28342		TONES,STONE	SET	SET	0.26417	13.515	13.366	False	True
AREAL	5	800	350	104	0.01	0	0	0.016393	0.033708	free	0.625	0	0			REAL	REAL	0.46467	13.494	14.804	False	True
SENSEI	6	1400	126	51	0.0039683	0	0	0	0	free	0.72549	0	0			SEN	SEN	0.5393	13.44	10.484	False	True
SATIRES	7	1800	150	34	0.093333	0.08	0.058824	0.1	0.088235	free	0.97059	0	0	TIRES		TIRES	TIRES	0.68695	13.418	17.64	False	True
HERETO	6	1400	119	44	0.02521	0	0	0.086957	0.09375	free	0.84091	0	0	RET		HERE	RET	0.62276	13.39	11.589	False	True
DRATS	5	800	407	104	0.09828	0.068796	0.11538	0.17143	0.16667	free	0.77885	0	0.028846	RAT		RATS	RAT	0.57639	13.388	17.782	False	True
AESIR	5	800	615	191	0	0	0	0	0	free	0.32984	0	0.15707			SIR	SIR	0.25093	13.383	14.251	True	False
SARAN	5	800	248	77	0.018145	0.028226	0.038961	0	0	free	0.8961	0	0	RAN		SAR	RAN	0.66139	13.383	13.313	False	True
HALEST	6	1400	137	43	0.032847	0.021898	0	0.11111	0.055556	free	0.86047	0	0			HALES	HALES	0.6369	13.383	12.061	False	True
RETARD	6	1400	142	42	0.059859	0	0	0.16667	0.15	free	0.88095	0	0.02381	RET		RET	RET	0.65163	13.374	14.106	False	True
RATLIN	6	1400	124	41	0.016129	0	0	0.052632	0.052632	free	0.90244	0	0	RAT		RAT	RAT	0.66725	13.368	11.824	False	True
LINOS	5	800	227	86	0.019824	0.013216	0.011628	0.054054	0.017544	free	0.76744	0	0.046512	LIN		LIN	LIN	0.56816	13.365	11.269	False	True
SLIER	5	800	392	129	0.047194	0.038265	0.023256	0.066667	0.048544	free	0.52713	0	0.077519			LIER	LIER	0.39387	13.35	11.473	False	True
AERATE	6	1400	223	57	0.011211	0.0044843	0.017544	0.051282	0.020833	free	0.66667	0	0	RATE		RATE	RATE	0.49676	13.348	18.955	False	True
SILANE	6	1400	193	75	0.023316	0.020725	0.026667	0.057143	0.019608	free	0.52	0	0.093333		ALINES	LANE	LANE	0.39041	13.331	10.904	False	True
REATA	5	800	407	114	0.011057	0.004914	0	0.028571	0.01087	free	0.5614	0	0	EAT		EAT	EAT	0.41852	13.322	15.261	False	True
ENSEAR	6	1400	197	52	0.0050761	0.010152	0.019231	0	0	free	0.73077	0	0	SEA		SEAR	SEA	0.54311	13.312	17.172	False	True
SONSE	5	800	269	99	0.01487	0	0	0	0.044118	free	0.64646	0	0.050505	SON		SON	SON	0.48039	13.28	11.515	False	True
IRONE	5	800	400	140	0.05625	0.0075	0.014286	0.17391	0.19008	free	0.47143	0	0			RONE	RONE	0.35323	13.25	11.438	False	True
PARENS	6	1400	136	47	0.080882	0.080882	0.085106	0.13793	0.12121	free	0.89362	0	0	PARE		PARE	PARE	0.66087	13.223	12.949	False	True
SLART	5	800	337	97	0.034125	0.029674	0.010309	0.047619	0.023529	free	0.6701	0	0	LAR		LAR	LAR	0.4974	13.193	13.52	False	True
LAREE	5	800	234	70	0.057692	0.0042735	0	0.21951	0.18182	free	0.91429	0	0.014286	LARE	LEARE	LARE	LARE	0.67463	13.186	13.316	False	True
DINOS	5	800	236	96	0.069915	0.059322	0.09375	0.088235	0.080645	free	0.79167	0	0	DIN		DIN	DIN	0.58561	13.185	10.495	False	True
DEAIR	5	800	321	115	0.017134	0	0	0.044444	0.045455	free	0.54783	0	0.12174	AIR		AIR	AIR	0.40901	13.134	11.697	False	True
URINES	6	1400	116	46	0.030172	0.025862	0.043478	0	0.081081	free	0.84783	0	0	RINES		RINES	RINES	0.62776	13.134	9.9143	False	True
ELANET	6	1400	157	56	0	0	0	0	0	free	0.64286	0	0			LANE	LANE	0.47955	13.123	10.891	False	False
SERER	5	800	338	101	0.025148	0.02071	0	0.044776	0.031579	free	0.62376	0	0			SERE	SERE	0.46377	13.079	11.409	False	True
SERANG	6	1400	158	47	0.0031646	0	0	0.029412	0.028571	free	0.76596	0	0.085106	RANG	RANGES	RANG	RANG	0.56829	13.052	14.365	False	True
ROTANS	6	1400	161	51	0.071429	0.099379	0.058824	0.083333	0.06383	free	0.78431	0	0.019608	ROT		ROT	ROT	0.58177	13.033	12.678	False	True
RANEE	5	800	257	75	0.0077821	0	0	0	0	free	0.84	0	0	RAN		RAN	RAN	0.62068	12.999	13.234	False	True
SENSI	5	800	424	147	0.017689	0.025943	0.040816	0.013158	0.019417	free	0.47619	0	0.2585		SINES	SEN	SEN	0.35742	12.996	13.288	False	True
SALINA	6	1400	93	38	0.016129	0.010753	0	0.14286	0.043478	free	0.94737	0	0	SAL		SAL	SAL	0.69973	12.993	9.6939	False	True
CANST	5	800	196	73	0.017857	0.015306	0	0.10345	0.019231	free	0.86301	0	0.013699	CAN	CANTS	CANS	CAN	0.63742	12.993	9.8883	False	True
OTARIES	7	1800	129	47	0	0	0	0	0	free	0.61702	0.042553	0.021277	TAR		TAR	TAR	0.43918	12.968	11.352	True	False
SILEN	5	800	394	143	0.032995	0.017766	0.006993	0.092308	0.093458	free	0.44056	0	0.1049		LINES	SILE	SILE	0.33113	12.943	11.029	False	True
SERINES	7	1800	105	34	0.047619	0.0095238	0	0.10345	0.2069	free	0.85294	0	0	RINES		RINES	RINES	0.60468	12.917	11.537	False	True
OREAD	5	800	321	111	0.0031153	0	0	0	0.011236	free	0.55856	0	0.036036			READ	READ	0.41656	12.911	10.472	False	True
SNITS	5	800	439	146	0.074032	0.077449	0.082192	0.044444	0.051546	free	0.53425	0	0			NITS	NITS	0.39881	12.908	11.559	False	True
MEREST	6	1400	122	43	0.069672	0.016393	0.023256	0.21429	0.32143	free	0.86047	0	0	RES		MERES	RES	0.6369	12.894	11.285	False	True
AREAD	5	800	287	92	0.0087108	0	0	0.017544	0.059701	free	0.67391	0	0			READ	READ	0.50016	12.849	11.914	False	True
ARTEL	5	800	456	122	0.027412	0.004386	0	0.090909	0.084112	free	0.4918	0.02459	0.18033		LATER	ART	ART	0.37675	12.834	13.185	False	True
REDAN	5	800	370	136	0.078378	0.11351	0.15441	0.055556	0.074468	free	0.66176	0	0.022059	DAN		RED	DAN	0.49141	12.798	13.226	False	True
TANIST	6	1400	177	56	0	0	0	0	0	free	0.625	0	0	TAN		TAN	TAN	0.46663	12.769	14.073	False	False
SENITI	6	1400	178	56	0	0	0	0	0	free	0.625	0	0.017857			SEN	SEN	0.46658	12.768	12.843	True	False
DEAIRS	6	1400	143	55	0.024476	0	0	0.083333	0.04878	free	0.63636	0	0.14545	AIRS		AIRS	AIRS	0.47438	12.75	10.068	False	True
HAERES	6	1400	180	54	0.0027778	0	0	0.025641	0.025	free	0.64815	0	0.074074	RES		RES	RES	0.48313	12.749	11.943	False	True
SHERO	5	800	309	115	0.0032362	0.0032362	0	0	0.012658	free	0.53043	0	0.13913			SHE	SHE	0.39644	12.73	10.251	False	True
SETOSE	6	1400	121	45	0	0	0	0	0	free	0.77778	0	0			TOSE	TOSE	0.57711	12.69	11.257	True	False
ENTAIL	6	1400	178	59	0.092697	0.08427	0.10169	0.15385	0.1875	free	0.72881	0	0	TAIL		TAIL	TAIL	0.5417	12.686	13.881	False	True
SARNIE	6	1400	200	58	0.04	0.065	0.10345	0	0	free	0.74138	0	0.017241		RAINES	SAR	SAR	0.55073	12.677	14.238	False	True
TORTEN	6	1400	142	43	0.021127	0.014085	0	0.052632	0.028571	free	0.81395	0	0	TOR		TORTE	TOR	0.60326	12.676	12.114	False	True
NITRO	5	800	411	142	0.040146	0.017032	0.049296	0.081081	0.11404	free	0.49296	0	0.014085			NIT	NIT	0.36889	12.672	10.71	False	True
RIDENT	6	1400	134	42	0.0074627	0.0074627	0	0	0	free	0.83333	0	0.02381		TINDER	RIDE	RIDE	0.6172	12.667	11.159	False	True
RESIGN	6	1400	135	42	0.088889	0.022222	0	0.29032	0.27027	free	0.83333	0	0.071429	RES	SINGER	RES	RES	0.61705	12.664	11.605	False	True
SARTOR	6	1400	113	37	0.0044248	0	0	0	0	free	0.94595	0	0	TOR		SAR	TOR	0.69871	12.633	11.239	False	True
PETAR	5	800	282	82	0.010638	0	0	0.052632	0.041096	free	0.7439	0	0.17073	TAR	TAPER,PATER	PET	TAR	0.55144	12.626	14.168	False	True
DENET	5	800	277	92	0.034296	0.021661	0.032609	0.056604	0.051282	free	0.70652	0	0			DEN	DEN	0.52382	12.619	12.337	False	True
ENATE	5	800	563	176	0.073712	0.08881	0.1875	0.072917	0.08	free	0.59091	0.011364	0.034091			NAT	NAT	0.44383	12.597	15.152	False	True
RIANT	5	800	377	121	0.0039788	0.0026525	0	0.016667	0.0097087	free	0.49587	0	0.057851			ANT	ANT	0.37113	12.539	12.564	False	True
LATRON	6	1400	112	42	0.013393	0.017857	0.02381	0	0.027778	free	0.85714	0	0	LAT		LAT	LAT	0.63449	12.533	10.255	False	True
NERITES	7	1800	157	43	0	0	0	0	0	free	0.65116	0	0.023256	RIT		RITES	RIT	0.46339	12.519	15.159	False	False
DITONES	7	1800	64	29	0.015625	0	0	0	0.05	free	0.96552	0	0	TONES		TONES	TONES	0.68341	12.452	8.3255	False	True
SEDAN	5	800	339	115	0.013274	0.014749	0.0086957	0.021277	0.013333	free	0.53043	0	0.026087	DAN		DAN	DAN	0.39612	12.441	12.106	False	True
TAROTS	6	1400	168	49	0.053571	0.053571	0.10204	0	0.076923	free	0.83673	0	0	TAR		TAR	TAR	0.61974	12.396	15.684	False	True
EALES	5	800	486	132	0.012346	0.010288	0.015152	0	0	free	0.37121	0.20455	0.075758		LEASE	ALES	ALES	0.34913	12.31	10.409	False	True
AMORET	6	1400	120	41	0.0041667	0	0	0	0.030303	free	0.82927	0	0	MORE		MORE	MORE	0.61434	12.308	11.703	False	True
ISATIN	6	1400	145	41	0	0	0	0	0	free	0.82927	0	0	SAT		SAT	SAT	0.61434	12.308	13.889	True	False
RATITE	6	1400	170	40	0.020588	0.0058824	0	0.086957	0.044444	free	0.85	0	0	TITE		TITE	TITE	0.62933	12.301	17.264	False	True
SEASON	6	1400	95	35	0.0052632	0	0	0	0	free	0.97143	0	0	SEA		SEA	SEA	0.71713	12.265	10.638	False	True
ANTAE	5	800	314	95	0.0031847	0	0	0	0.011494	free	0.62105	0	0			ANT	ANT	0.4618	12.25	12.583	False	True
HANSE	5	800	254	91	0.023622	0.007874	0	0.047619	0.064935	free	0.64835	0	0.010989	HAN		HAN	HAN	0.48164	12.239	10.741	False	True
TENORS	6	1400	210	66	0.071429	0.071429	0.10606	0.12245	0.067797	free	0.65152	0	0.19697		TONERS,STONER	TEN	TEN	0.48517	12.227	12.141	False	True
STEREO	6	1400	240	76	0.00625	0	0	0.016129	0.036364	free	0.43421	0	0			STERE	STERE	0.32868	12.206	9.8477	False	True
TAIRA	5	800	302	79	0.0016556	0	0	0	0	free	0.74684	0	0.012658	TAI		TAI	TAI	0.55311	12.201	16.106	False	True
LACETS	6	1400	109	44	0.073394	0.0091743	0.022727	0.44444	0.31034	free	0.79545	0	0	LACE		LACE	LACE	0.58989	12.194	9.7303	False	True
ENSEAL	6	1400	129	41	0.011628	0.023256	0.02439	0	0	free	0.85366	0	0	SEA		SEAL	SEA	0.63197	12.173	10.587	False	True
RAIAS	5	800	192	69	0.020833	0.010417	0	0	0.040816	free	0.85507	0	0.014493	RAI		RAI	RAI	0.63166	12.17	9.5229	False	True
TEEND	5	800	183	65	0.065574	0	0	0.27273	0.26	free	0.90769	0	0	TEE		TEEN	TEE	0.6698	12.157	10.076	False	True
TEAING	6	1400	148	51	0.047297	0.081081	0.13725	0	0.027778	free	0.84314	0	0.019608	TEA		TEA	TEA	0.6243	12.138	12.595	False	True
ANESTRI	7	1800	155	44	0.0032258	0.0064516	0	0	0	free	0.61364	0	0.022727		RETAINS	NEST	NEST	0.43715	12.085	9.9327	False	True
LORAN	5	800	186	75	0.018817	0.032258	0.053333	0.026316	0	free	0.85333	0	0	LOR		LOR	LOR	0.63036	12.084	10.062	False	True
TRENISE	7	1800	126	43	0.0039683	0	0	0.032258	0	free	0.62791	0	0.023256	REN		REN	REN	0.44713	12.079	11.207	False	True
TRINAL	6	1400	135	57	0.0074074	0	0	0	0.03125	free	0.57895	0	0	RIN		TRIN	RIN	0.43333	12.07	9.9445	False	True
URENT	5	800	207	79	0	0	0	0	0	free	0.73418	0	0.012658	REN		RENT	REN	0.54393	11.999	9.9076	False	False
TRESS	5	800	314	93	0.044586	0.025478	0.064516	0.018182	0.044776	free	0.70968	0	0	RES		RES	RES	0.52611	11.987	12.325	False	True
IDENT	5	800	335	109	0.0074627	0	0	0.030303	0.032609	free	0.52294	0.0091743	0.027523			DENT	DENT	0.39375	11.984	11.448	False	True
RESTEM	6	1400	124	45	0.012097	0.016129	0	0	0.03125	free	0.73333	0	0	RES		REST	RES	0.54497	11.984	10.168	False	True
RESEDA	6	1400	136	44	0	0	0	0	0	free	0.75	0	0.068182	RES		RES	RES	0.5568	11.972	11.737	False	False
EROTIC	6	1400	109	43	0.0045872	0.0091743	0	0	0	free	0.76744	0	0	ROT		ROT	ROT	0.56963	11.969	8.6097	False	True
RANSEL	6	1400	143	40	0	0	0	0	0	free	0.825	0	0	RAN		RAN	RAN	0.61125	11.948	11.979	True	False
PETARS	6	1400	129	40	0.015504	0	0	0.066667	0.055556	free	0.825	0	0.1	TAR	PATERS,TAPERS,PASTER	TARS	TAR	0.61093	11.941	11.942	False	True
SALSE	5	800	256	82	0.029297	0.011719	0.012195	0.071429	0.090909	free	0.71951	0	0.14634	SAL	LASES	SAL	SAL	0.53367	11.94	12.139	False	True
YAREST	6	1400	102	36	0	0	0	0	0	free	0.91667	0	0	RES		ARES	RES	0.67753	11.919	9.8693	True	False
ALIEN	5	800	383	135	0.045692	0.010444	0.0074074	0.046154	0.12903	free	0.42963	0	0.13333			LIE	LIE	0.32327	11.907	10.766	False	True
RETORE	6	1400	138	41	0.054348	0.072464	0.073171	0.037037	0.058824	free	0.90244	0	0	TORE		TORE	TORE	0.66725	11.902	12.548	False	True
TRADIE	6	1400	126	44	0.051587	0.047619	0.022727	0	0	free	0.77273	0	0.022727			RAD	RAD	0.57338	11.84	8.7681	False	True
NORITES	7	1800	110	32	0.0090909	0.018182	0.03125	0	0	free	0.875	0	0	RIT		RITES	RIT	0.62011	11.839	11.764	False	True
LOTAS	5	800	245	84	0.091837	0.097959	0.035714	0.10526	0.074627	free	0.72619	0	0.047619	LOT		LOT	LOT	0.53823	11.787	10.585	False	True
SEITEN	6	1400	240	65	0	0	0	0	0	free	0.49231	0	0			TEN	TEN	0.37069	11.774	13.994	False	False
TAMIS	5	800	211	71	0.030806	0.028436	0	0.078947	0.019608	free	0.80282	0	0			TAM	TAM	0.5937	11.77	9.6372	False	True
PEART	5	800	247	68	0.064909	0.036437	0.044118	0.17778	0.11864	free	0.89706	0	0.088235	PEAR	TAPER,PATER	PEAR	PEAR	0.66234	11.739	13.524	False	True
RESTOS	6	1400	188	61	0.085106	0.079787	0.13115	0.1	0.19444	free	0.70492	0	0.16393	RES	TORSES	REST	RES	0.5239	11.707	11.905	False	True
ELAINS	6	1400	152	53	0.016447	0.0065789	0	0	0.025641	free	0.60377	0	0.018868		ALINES	LAIN	LAIN	0.45123	11.686	11.395	False	True
RETROS	6	1400	177	54	0.0056497	0	0	0.074074	0	free	0.59259	0	0.2037	RET		RET	RET	0.44255	11.678	12.6	False	True
TORTIE	6	1400	109	40	0.087156	0.073394	0.05	0.11111	0.090909	free	0.875	0	0	TOR		TORT	TOR	0.64741	11.677	8.6455	False	True
STENOS	6	1400	198	54	0.085859	0.12626	0.14815	0.02439	0.10811	free	0.7963	0	0			TEN	TEN	0.5905	11.672	12.935	False	True
TETRAS	6	1400	188	48	0.013298	0.0053191	0	0.02439	0.028571	free	0.66667	0	0.020833	RAS	TATERS,STATER	RAS	RAS	0.4967	11.65	14.05	False	True
URENA	5	800	238	95	0.0021008	0	0	0	0.013514	free	0.58947	0	0	REN		REN	REN	0.43889	11.642	9.7451	False	True
ELINTS	6	1400	153	43	0.01634	0	0	0.032258	0.057692	free	0.74419	0	0.023256	LINTS		LINTS	LINTS	0.55274	11.614	13.011	False	True
TESTIS	6	1400	144	42	0.0069444	0.0069444	0	0.038462	0	free	0.7619	0	0			TEST	TEST	0.56563	11.609	10.034	False	True
SIREES	6	1400	133	41	0.078947	0.015038	0	0.15385	0.26667	free	0.78049	0	0	REE		SIRE	REE	0.57907	11.602	11.423	False	True
STRATI	6	1400	183	41	0.0054645	0	0	0	0.02439	free	0.78049	0	0	RAT		RAT	RAT	0.57907	11.602	15.991	False	True
PERAI	5	800	242	80	0.0041322	0.0041322	0	0	0	free	0.7	0	0.0125	RAI		PER	RAI	0.51913	11.597	11.654	False	True
DENETS	6	1400	146	41	0.027397	0.013699	0	0.064516	0	free	0.78049	0	0.097561			DEN	DEN	0.57875	11.595	12.458	False	True
SERRAN	6	1400	117	38	0.042735	0.025641	0	0.125	0.15385	free	0.84211	0	0	RAN		RAN	RAN	0.62362	11.58	9.7748	False	True
LATINA	6	1400	111	37	0.0045045	0	0	0	0.041667	free	0.86486	0	0	LAT		LAT	LAT	0.64008	11.573	11.347	False	True
SALTO	5	800	264	79	0.041667	0.049242	0.037975	0.057143	0.056338	free	0.75949	0	0.012658	SAL		SALT	SAL	0.5623	11.566	11.193	False	True
SEAREST	7	1800	119	27	0.042017	0.02521	0	0.034483	0.041667	free	0.96296	0	0	SEA	SEATERS	SEARE	SEA	0.68162	11.563	15.758	False	True
ASTIR	5	800	546	173	0.010082	0.010989	0.011561	0.021505	0.014085	free	0.32948	0	0.24277		RAITS	STIR	STIR	0.25091	11.562	10.903	False	True
MISEAT	6	1400	103	34	0.0048544	0	0	0.047619	0	free	0.94118	0	0	SEA		MISE	SEA	0.69526	11.551	11.216	False	True
ARTIS	5	800	624	191	0.088141	0.13942	0.17801	0.018519	0.025641	free	0.51309	0.031414	0.1466		RAITS	TIS	TIS	0.39438	11.54	13.175	False	True
URASE	5	800	270	86	0.0074074	0.0037037	0.011628	0	0.016949	free	0.66279	0	0	RAS		RASE	RAS	0.49209	11.538	11.359	False	True
DINAR	5	800	302	97	0.039735	0.033113	0.072165	0.072727	0.024096	free	0.6701	0	0.010309	DIN		DIN	DIN	0.49743	11.518	10.337	False	True
URITES	6	1400	111	44	0.013514	0.018018	0.022727	0	0	free	0.75	0	0	RIT		RITES	RIT	0.55702	11.488	8.153	False	True
THOSE	5	800	218	86	0.082569	0.06422	0.081395	0.058824	0.076923	free	0.75581	0	0.011628			HOSE	HOSE	0.55963	11.484	9.3215	False	True
REDONE	6	1400	115	41	0.091304	0.078261	0.02439	0.2069	0.0625	free	0.80488	0	0	DONE		DONE	DONE	0.5967	11.466	8.9525	False	True
ARTELS	6	1400	224	58	0.020089	0.0089286	0	0.027027	0.054545	free	0.53448	0.017241	0.12069		LASTER,SALTER	ART	ART	0.40411	11.453	11.82	False	True
TAROC	5	800	240	85	0.0020833	0	0	0	0	free	0.64706	0	0	TAR		TAR	TAR	0.48067	11.409	10.133	False	True
SATAI	5	800	243	74	0.0041152	0.0082305	0	0	0	free	0.74324	0	0	SAT		SAT	SAT	0.55047	11.374	12.914	False	True
TOEAS	5	800	349	95	0.015759	0.0028653	0.010526	0.035088	0.04878	free	0.58947	0	0			EAS	EAS	0.43889	11.363	13.879	False	True
AIDOS	5	800	153	70	0.003268	0	0	0	0.020833	free	0.78571	0	0			AID	AID	0.58129	11.362	7.5407	False	True
URINE	5	800	197	82	0.038071	0.050761	0.073171	0	0.045455	free	0.76829	0	0	RINE		RINE	RINE	0.56865	11.345	8.7498	False	True
CRETIN	6	1400	128	40	0.03125	0.039062	0.05	0.057143	0.027027	free	0.85	0	0	RET		RET	RET	0.62933	11.324	12.403	False	True
SOREES	6	1400	121	40	0.033058	0.024793	0.05	0	0	free	0.85	0	0	REE		SORE	REE	0.62933	11.324	11.017	False	True
SECANT	6	1400	99	39	0.080808	0.090909	0.051282	0.11765	0.13636	free	0.87179	0	0	CANT		CANT	CANT	0.64509	11.317	8.6919	False	True
SESTON	6	1400	138	47	0.0036232	0	0	0.04	0	free	0.65957	0	0.021277	TON		TON	TON	0.49157	11.29	10.847	False	True
RHINES	6	1400	117	46	0.038462	0	0	0.038462	0.16216	free	0.67391	0	0	HIN		HIN	HIN	0.502	11.284	8.895	False	True
RAMET	5	800	262	84	0.04771	0.01145	0.02381	0.088889	0.09375	free	0.67857	0	0.17857		MATER,TAMER	RAM	RAM	0.50405	11.264	11.184	False	True
UNITES	6	1400	132	49	0.060606	0.022727	0.061224	0.22727	0.13158	free	0.71429	0	0			NITES	NITES	0.5312	11.253	8.8	False	True
TOROSE	6	1400	96	38	0.010417	0	0	0	0	free	0.81579	0	0	TOR		ROSE	TOR	0.60459	11.227	9.1833	False	True
ACETIN	6	1400	96	38	0.0052083	0	0	0	0	free	0.81579	0	0	ACE		ACE	ACE	0.60459	11.227	9.1833	False	True
RANEES	6	1400	152	37	0.0098684	0	0	0	0	free	0.83784	0	0	RAN		RAN	RAN	0.62053	11.219	13.457	False	True
RAITAS	6	1400	140	37	0.0035714	0	0	0	0	free	0.83784	0	0	RAI		RAIT	RAI	0.62053	11.219	13.878	False	True
TAMISE	6	1400	114	36	0.004386	0	0	0	0	free	0.86111	0	0			MISE	MISE	0.63736	11.212	10.233	False	True
LACET	5	800	192	71	0.078125	0.015625	0.028169	0.32258	0.27451	free	0.80282	0	0	LACE		LACE	LACE	0.5937	11.212	9.4986	False	True
ORNATE	6	1400	191	54	0.026178	0.020942	0.018519	0.033333	0.020408	free	0.59259	0	0			NAT	NAT	0.4432	11.206	12.141	False	True
SCOTER	6	1400	103	35	0.048544	0.029126	0	0.13043	0.13636	free	0.88571	0	0.057143	COTE	COSTER	COTE	COTE	0.65497	11.202	8.8434	False	True
LATISH	6	1400	85	34	0.011765	0	0	0	0.038462	free	0.91176	0	0	LAT		LAT	LAT	0.67399	11.198	7.8136	False	True
LEARNT	6	1400	123	34	0.060976	0.0081301	0	0.068966	0.16667	free	0.91176	0	0	LEAR		LEAR	LEAR	0.67399	11.198	11.891	False	True
TOLANE	6	1400	119	52	0.05042	0.02521	0.019231	0.12	0.076923	free	0.61538	0	0			LANE	LANE	0.45968	11.192	7.5382	False	True
ANTAR	5	800	327	90	0.044343	0.058104	0.12222	0.056604	0.085366	free	0.76667	0	0	TAR		ANT	TAR	0.56747	11.189	15.091	False	True
